0,0.7024135,0.0121191031227562,2,0,0,2,0.2975865,0.0121191031227562,2
2,0.563378,0.0149680363441568,2,0.006603,0.000820243866176395,2,0.430019,0.0157882802103332,2
6,0.2265225,0.00680448855535816,2,0.025672,0.00514208051278857,2,0.747805,0.0119472761749278,2
10,0.172914,0.00860831795416502,2,0.0200215,0.00509611857201145,2,0.807064,0.0137037294193953,2
15,0.075375,0.00447032907066135,2,0.0308065,0.00891873783110592,2,0.8938185,0.0133890669017673,2
20,0.02999,0.000787716954241814,2,0.0470725,0.0170646079503749,2,0.9229365,0.0178523249046167,2
25,0.0080225,0.00109672261762034,2,0.119183,0.0365574205873445,2,0.872795,0.0376548503117461,2
30,0.0059885,0.0010670241328105,2,0.114177,0.031938599092634,2,0.8798345,0.0308729891733859,2
40,0,0,2,0.196937,0.0401099250560257,2,0.803063,0.0401099250560257,2
50,0,0,2,0.219215,0.0546989521654666,2,0.780785,0.0546989521654666,2
