0,0.3602505,0.0182969937187194,8,0.005800625,0.00054528680199375,8,0.633949125,0.0178806645644914,8
2,0.2397775,0.0251326963237134,2,0.008986,0.00167584307141212,2,0.7512365,0.0268085393951256,2
6,0.146647,0.0125723585694968,2,0.009968,0.00159240447123211,2,0.843385,0.0109799540982648,2
10,0.0946255,0.00551189735934913,2,0.0125285,0.00225354931164153,2,0.892846,0.00325834804770765,2
15,0.044173,0.00336582827844797,2,0.016002,0.00156270598642227,2,0.939825,0.00180312229202573,2
20,0.031337,0.00160088975260634,2,0.0224585,0.00107126677349762,2,0.9462045,0.00267215652610395,2
25,0.016066,3.73352380466498e-004,2,0.0301935,0.000443355951803965,2,0.953741,6.92964645563117e-005,2
30,0.0098565,0.00156482730676583,2,0.039466,0.00334037243432525,2,0.950678,0.00177625223434058,2
40,0.0057795,0.00161573899501126,2,0.0435185,0.000318905158315133,2,0.9507025,0.00129612672991492,2
50,0,0,2,0.057497,0.00424829754136878,2,0.942503,0.00424829754136879,2
