0,0.924506125,0.011721475253781,8,0,0,8,0.075493875,0.011721475253781,8
2,0.693322,0.0265080190131213,2,0,0,2,0.306678,0.0265080190131213,2
6,0.438627,0.0143146696783405,2,0.004211,0.000745290547370621,2,0.5571625,0.0135686720241886,2
10,0.267593,0.0204325575491665,2,0.006372,0.00185969083452062,2,0.726035,0.0185728667146459,2
15,0.138503,0.0160484955058099,2,0.009332,0.00215101882836948,2,0.852165,0.0138974766774404,2
20,0.0833345,0.0088565124343615,2,0.0159055,0.0032010723984315,2,0.90076,0.00565544003592997,2
25,0.03972,0.00477579920013394,2,0.02374,0.00330360288170355,2,0.93654,0.00807940208183752,2
30,0,0,2,0.073902,0.00559180042562322,2,0.926098,0.00559180042562324,2
40,0.004928,1.99404112294606e-004,2,0.0455625,0.00294085710295485,2,0.9495095,0.00274145299066018,2
50,0.00587,0.00053457272657703,2,0.05266,0.00720966074097804,2,0.9414705,0.00667579512118222,2
