0;0.9082315;0.006323876;4;0;0;4;0.0917685;0.006323876;4
10;0.178499;0.014865179;4;0.02386175;0.004757838;4;0.79763975;0.018539079;4
20;0.04630425;0.00385948;4;0.04957775;0.004333894;4;0.904118;0.00508303;4
30;0.01346825;0.000931086;4;0.11872425;0.011978371;4;0.8678075;0.012592942;4
40;0.0027055;0.003496783;4;0.1618395;0.029025238;4;0.835455;0.025834354;4
50;0;0;4;0.2453475;0.019317987;4;0.7546525;0.019317987;4
