0,0.9185021925,0.00292857987376563,4,0,0,4,0.0814978075,0.00292857987376561,4
1.7,0.52001029,0.00268270655927927,2,0.020445495,0.00262201558425003,2,0.51474784,0.0780090241921292,2
3.5,0.322643705,0.0423965316096877,2,0.043809465,0.00241233013935697,2,0.789058925,0.175118452113008,2
4.4,0.19613548,0,1,0.03394518,0,1,0.76991934,0,1
9,0.07280026,0.00798788832221633,2,0.073890555,0.0119912794299211,2,1.138158335,0.382858349266175,2
8,0.095235305,0.0106910514806753,2,0.08828382,0.0234446627313937,2,1.118092965,0.39240817989949,2
1.6,0.50581349,0.034286391596072,2,0.00951966,9.1669323113023e-005,2,0.53055986,0.030524456240939,2
3.7,0.215099245,0.000675096057202243,2,0.02040331,0.00326141689113796,2,0.74532285,0.0231804593536712,2
4.59,0.150004485,0.00516011880677665,2,0.037423995,0.00920567469184361,2,0.81449631,0.00676760586565151,2
7,0.193525245,0.00231296749446462,2,0.02692955,0.00130181186843568,2,0.839477825,0.0883723033954533,2
9,0.046914695,9.02621806184628e-005,2,0.112645785,0.0228147507975093,2,0.837895475,0.0193071900358403,2
2.5,0.479167045,0.00169033168935865,2,0.00850023,0.00165352678139787,2,0.512332725,3.68049079607387e-005,2
2.6,0.515876755,0.008102347696887,2,0.009101825,0.0011309677990332,2,0.47502142,0.00697137989785379,2
4.3,0.278122495,0.00187413702606029,2,0.034232125,0.00668679063162964,2,0.687645375,0.00856093472875767,2
4.5,0.292284045,0.0107156022281181,2,0.012746425,0.00127890867979305,2,0.69496954,0.0119945109079111,2
6,0.139733905,0.017216148004651,2,0.02506431,0.0021098510715688,2,0.83520178,0.0151062898620144,2
6.1,0.302452715,0.0152285132691425,2,0.01848579,2.41547676453338e-005,2,0.679061495,0.0152526680367878,2
7.3,0.061835205,0.00443451411219425,2,0.074796425,0.00841323426430346,2,0.86336837,0.00397872015210918,2
7.7,0.098940145,0.00158511420031807,2,0.042230355,0.00533355795806608,2,0.858829505,0.00691866508731637,2
9,0.04568418,0.00617152899124682,2,0.09484636,0.0066080401494089,2,0.85946946,4.36511158162102e-004,2
9.1,0.065664065,0.00730178968349883,2,0.062639885,0.00575937766169662,2,0.871696055,0.0130611602741277,2
