0;0.918633;0.003817507;4;0.00044575;0.0008915;4;0.08092125;0.003000867;4
10;0.69843725;0.008265122;4;0.007003;0.002670831;4;0.2945595;0.008275495;4
20;0.5307485;0.013754523;4;0.01418875;0.001617755;4;0.45506275;0.01354718;4
30;0.43115675;0.013586029;4;0.02198525;0.004838192;4;0.546858;0.009910586;4
40;0.337435;0.016802409;4;0.03869675;0.004406968;4;0.62386825;0.012485187;4
50;0.25338025;0.010737836;4;0.04339925;0.005658375;4;0.70322;0.010720041;4
