0;0.977203667;0.035792804;6;0;0;6;0.022796333;0.035792804;6
10;0.8996545;0.01288985;2;0;0;2;0.1003455;0.01288985;2
15;0.8489365;0.011994652;2;0;0;2;0.1510635;0.011994652;2
20;0.7167505;0.073121127;4;0.00861475;0.012585405;4;0.27463475;0.06155741;4
25;0.6552475;0.083287926;4;0.0140935;0.005468249;4;0.330659;0.077888792;4
30;0.62290625;0.06743938;4;0.02017825;0.005219122;4;0.3569155;0.062242698;4
40;0.543955;0.046284381;2;0.0307495;0.007104302;2;0.425295;0.039180787;2
50;0.391851;0.133562571;2;0.0255035;0.012013037;2;0.5826455;0.145575609;2
