0;0.975825333;0.035876777;6;0;0;6;0.024174667;0.035876777;6
10;0.863778;0.006891463;2;0;0;2;0.136222;0.006891463;2
15;0.846398;0.010180923;2;0;0;2;0.153602;0.010180923;2
20;0.65336725;0.067776949;4;0.00773025;0.008995586;4;0.33890225;0.062864647;4
25;0.68497875;0.029534864;4;0.00174225;0.0034845;4;0.313279;0.030054098;4
30;0.61883;0.09706697;4;0.00473175;0.0094635;4;0.37643825;0.091072056;4
40;0.4147815;0.017928692;2;0.0303405;0.002556191;2;0.554878;0.015372501;2
50;0.35344;0.031645857;2;0.0443215;0.003997275;2;0.602239;0.027647875;2
