0;0.975312;0.002963408;4;0;0;4;0.024688;0.002963408;4
10;0.374873;0.011925036;4;0.0655935;0.002452518;4;0.5595335;0.012778471;4
20;0.07221025;0.019404107;4;0.246521;0.011693562;4;0.68126875;0.018499028;4
30;0.0358415;0.030716931;4;0.38766475;0.017995144;4;0.5764935;0.031100713;4
40;0;0;4;0.57865725;0.063294357;4;0.42134275;0.063294357;4
50;0;0;4;0.68523;0.068939469;4;0.31477;0.068939469;4
