0,0.929128,0.00310278455584653,2,0,0,2,0.070872,0.00310278455584657,2
2,0.6712565,0.0105804387668943,2,0.002936,0.000545886435076014,2,0.3258075,0.0100345523318183,2
6,0.4888525,0.00699965002696563,2,0.0090315,0.00408495587491468,2,0.502117,0.002914694152051,2
10,0.200656,0.00361897250611276,2,0.024025,0.00542492322526319,2,0.77532,0.0018059507191504,2
15,0.093538,0.0025074006460875,2,0.035034,0.00706399674405361,2,0.871428,0.00455659609796612,2
20,0.052662,0.00185403398027113,2,0.041262,0.00653083823103895,2,0.906076,0.00467680425076783,2
25,0.037527,3.32340187157676e-004,2,0.0399885,0.0147990378234532,2,0.9224845,0.015131378010611,2
30,0.011073,0.00108753022946491,2,0.1360115,0.0430281547419826,2,0.8529155,0.0441156849714475,2
40,0,0,2,0.202977,0.0609978593722763,2,0.797023,0.0609978593722763,2
50,0,0,2,0.1992705,0.052740973488361,2,0.8007295,0.052740973488361,2
