0;0.926600567;0.021988062;6;0;0;6;0.073399433;0.021988062;6
10;0.820609817;0.052583239;6;0.002305827;0.002582682;6;0.177084355;0.050536311;6
20;0.643398766;0.024899057;8;0.007050066;0.00279329;8;0.349551169;0.024255081;8
30;0.541467173;0.009186314;4;0.0094874;0.001058789;4;0.449045428;0.010213884;4
40;0.44393695;0.009891879;4;0.010133045;0.000628559;4;0.545930005;0.009782211;4
50;0.356663773;0.014662198;4;0.022975305;0.013493623;4;0.620360923;0.008530156;4
