0,0.30907,0.00724643029359972,2,0.019585,0.000913581961293018,2,0.671345,0.00633284833230669,2
2,0.1675025,0.0108095413639987,2,0.0310655,0.00174726085631196,2,0.801432,0.0125568022203107,2
6,0.080275,0.00685327892326002,2,0.072306,0.00108328758877778,2,0.8474185,0.00793727361881895,2
10,0.0414505,0.000962372329194892,2,0.0857615,0.000733269732090447,2,0.872788,2.29102597104435e-004,2
15,0.013614,0.00136754451481478,2,0.169283,0.00349169328549917,2,0.817103,0.00212414877068439,2
20,0.012436,0.000593969696196699,2,0.096515,0.00120066731445476,2,0.891049,0.000606697618258076,2
25,0.002167,0.0030646007896625,2,0.1776405,0.0000544472221513597,2,0.8201925,0.0030101535675111,2
30,0,0,2,0.331457,0.00734683945652824,2,0.668543,0.00734683945652816,2
40,0,0,2,0.430337,0.00700459977443396,2,0.569663,0.00700459977443392,2
50,0,0,2,0.4602895,0.0144666976362956,2,0.5397105,0.0144666976362956,2
