0,0.95393725125,0.00794986491133284,8,0,0,8,0.04606274875,0.00794986491133284,8
1.9,0.912238385,0.00461921040344016,2,0,0,2,0.087761615,0.00461921040344018,2
2,0.9029964,0.00116229970050758,2,0.00250949,0.00354895479263966,2,0.09449411,0.00471125449314723,2
5.6,0.83447069,0.0109081261914317,2,0,0,2,0.16552931,0.0109081261914318,2
5.8,0.817129515,0.0285051360505655,2,0,0,2,0.182870485,0.0285051360505655,2
9,0.739930545,0.0123255712317949,2,0.00284012,0.00401653622276707,2,0.25722933,0.00830902793796004,2
10.2,0.730148285,0.00251535559737581,2,0.003901665,0.00551778755883642,2,0.26595005,0.0030024319614606,2
16.5,0.66736284,0.0231677314316097,2,0.00444746,0.00322013599725229,2,0.328189695,0.0263878603577942,2
17.3,0.65955884,0.00270119033053949,2,0.00268899,0.00380280612708563,2,0.337752165,0.00110162286761399,2
20.2,0.539562755,0.0269509294876532,2,0.00627351,4.04238804668726e-004,2,0.45416373,0.0265466977540522,2
21.7,0.557903965,0.0274277881587497,2,0.00539966,0.0025828489396401,2,0.436696375,0.0300106370983898,2
26.2,0.55276874,0.00375885236956705,2,0.00921825,0.000807770502556265,2,0.438013005,0.00295108893807863,2
26.3,0.556107605,0.128348429706343,2,0.002757515,0.00389971511144724,2,0.441134875,0.124448707523828,2
30.5,0.457928825,3.23310433561947e-004,2,0.006064015,2.35006938727349e-004,2,0.536007155,0.000558324443357091,2
39.2,0.328218795,0.0745881193664946,2,0.013363485,0.00688316832690077,2,0.65841772,0.0814712876933953,2
39.4,0.442733405,0.0074503245339549,2,0.00749969,0.000561456926397742,2,0.54976691,0.0068888605364893,2
50.2,0.250590965,0.0391288921788753,2,0.011365495,0.00129518627789596,2,0.73804354,0.0404240784567713,2
50.4,0.264547985,0.0215845264196009,2,0.011592065,0.00243864865375273,2,0.723859955,0.019145884836916,2
