0;0.9245965;0.013816641;8;0;0;8;0.0754035;0.013816641;8
2;0.45201675;0.017233679;4;0.01105925;0.003584838;4;0.53692425;0.014147256;4
4;0.20515325;0.015345817;4;0.03768675;0.002784009;4;0.75716025;0.014270475;4
6;0.14383925;0.020709163;4;0.01614625;0.001642808;4;0.84001425;0.019215782;4
8;0.056248;0.006408176;4;0.0882405;0.005040939;4;0.85551075;0.009290962;4
10;0.0453285;0.036615936;8;0.08705225;0.04492515;8;0.867619125;0.03788716;8
20;0;0;4;0.356225;0.050253504;4;0.643775;0.050253504;4
30;0;0;4;0.57571775;0.046668419;4;0.42428225;0.046668419;4
